date,card,merchant,description,amount,category,is_payment
2025-10-16,"Amex Delta",ANTHROPIC,"ANTHROPIC           SAN FRANCISCO       CA",1500.88,"Merchandise & Supplies-Computer Supplies",0
2025-10-16,"Amex Delta","ANTHROPIC           SAN FRANCISCO       CA","ANTHROPIC           SAN FRANCISCO       CA",1500.88,"Merchandise & Supplies-Computer Supplies",0
2025-10-16,"Chase Sapphire","DD *DOORDASH SAMIKCHAM 855-431-0459 CA","DD *DOORDASH SAMIKCHAM 855-431-0459 CA",241.66,,0
2025-10-16,"Chase Sapphire","TST* FOGBIRD SAN MATEO CA","TST* FOGBIRD SAN MATEO CA",82.88,,0
2025-10-16,"Chase Sapphire","DD *DOORDASHWEGMANS 855-431-0459 CA","DD *DOORDASHWEGMANS 855-431-0459 CA",43.1,,0
2025-10-16,"Chase Sapphire","DD *DOORDASH SMRBAKERY 855-431-0459 CA","DD *DOORDASH SMRBAKERY 855-431-0459 CA",41.54,,0
2025-10-16,"Chase Sapphire","BACKHAUS BURLINGAME CA","BACKHAUS BURLINGAME CA",34,,0
2025-10-16,"Chase Sapphire","ZOOM.COM 888-799-966 San Jose CA","ZOOM.COM 888-799-966 San Jose CA",33.14,,0
2025-10-16,"Chase Sapphire","LYFT *2 RIDES 10-14 HELP.LYFT.COM CA","LYFT *2 RIDES 10-14 HELP.LYFT.COM CA",30.36,,0
2025-10-16,"Chase Sapphire","HEERETEA SAN MATEO CA","HEERETEA SAN MATEO CA",18.25,,0
2025-10-16,"Chase Sapphire","TST*KAZ TERIYAKI GRILL - San Mateo CA","TST*KAZ TERIYAKI GRILL - San Mateo CA",17.38,,0
2025-10-16,"Chase Sapphire","SQ *PHILZ COFFEE Daly City CA","SQ *PHILZ COFFEE Daly City CA",16.33,,0
2025-10-16,"Chase Sapphire","UBER *TRIP HELP.UBER.COM CA","UBER *TRIP HELP.UBER.COM CA",11.44,,0
2025-10-15,"Chase Sapphire","TST*PAUSA BAR & COOKERY San Mateo CA","TST*PAUSA BAR & COOKERY San Mateo CA",1224.77,,0
2025-10-15,"Amex Delta",DELTA,"DELTA AIR LINES",523.48,Travel-Airline,0
2025-10-15,"Amex Delta",DELTA,"DELTA AIR LINES",523.48,Travel-Airline,0
2025-10-15,"Amex Delta","DELTA AIR LINES","DELTA AIR LINES     ATLANTA",523.48,Travel-Airline,0
2025-10-15,"Chase Sapphire","AMTRAK.COM 2029063000 DC","AMTRAK.COM 2029063000 DC",201,,0
2025-10-15,"Chase Sapphire","DD *DOORDASH ELSINALOE 855-431-0459 CA","DD *DOORDASH ELSINALOE 855-431-0459 CA",121.75,,0
2025-10-15,"Chase Sapphire","DD *DOORDASH SAOMAI 855-431-0459 CA","DD *DOORDASH SAOMAI 855-431-0459 CA",33.38,,0
2025-10-15,"Chase Sapphire","BACKHAUS BURLINGAME CA","BACKHAUS BURLINGAME CA",14,,0
2025-10-15,"Chase Sapphire","ONeills Irish Pub San Mateo CA","ONeills Irish Pub San Mateo CA",10,,0
2025-10-15,"Chase Sapphire","PHILZ COFFEE PHILZCOFFEE.C CA","PHILZ COFFEE PHILZCOFFEE.C CA",5.75,,0
2025-10-15,"Chase Sapphire","PEET'S #10902 SAN MATEO CA","PEET'S #10902 SAN MATEO CA",4.05,,0
2025-10-14,"Chase Sapphire","TST* KAJIKEN SAN MATEO CA","TST* KAJIKEN SAN MATEO CA",318.86,,0
2025-10-14,"Chase Sapphire","DD *DOORDASH RISEWOODF 855-431-0459 CA","DD *DOORDASH RISEWOODF 855-431-0459 CA",269.51,,0
2025-10-14,"Amex Delta",RECRUIT,"RECRUIT PRO         LONG ISLAND CITY    NY",149,"Business Services-Other Services",0
2025-10-14,"Amex Delta","RECRUIT PRO         LONG ISLAND CITY    NY","RECRUIT PRO         LONG ISLAND CITY    NY",149,"Business Services-Other Services",0
2025-10-14,"Chase Sapphire","AMAZON MKTPL*NF3XW3922 Amzn.com/bill WA","AMAZON MKTPL*NF3XW3922 Amzn.com/bill WA",109.61,,0
2025-10-14,"Chase Sapphire","TST* CURRY UP NOW - SAN M SAN MATEO CA","TST* CURRY UP NOW - SAN M SAN MATEO CA",106.75,,0
2025-10-14,"Chase Sapphire","AMAZON MKTPL*NF0AA3RP2 Amzn.com/bill WA","AMAZON MKTPL*NF0AA3RP2 Amzn.com/bill WA",81.87,,0
2025-10-14,"Chase Sapphire","TANG BAR SAN MATEO CA","TANG BAR SAN MATEO CA",70.45,,0
2025-10-14,"Chase Sapphire","DD *DOORDASHDOUBLEDASH 855-431-0459 CA","DD *DOORDASHDOUBLEDASH 855-431-0459 CA",31.66,,0
2025-10-14,"Chase Sapphire","SQ *DONUT DELITE SAN MATEO CA","SQ *DONUT DELITE SAN MATEO CA",14.89,,0
2025-10-14,"Chase Sapphire","UBER *TRIP HELP.UBER.COM CA","UBER *TRIP HELP.UBER.COM CA",10.96,,0
2025-10-14,"Chase Sapphire","PHILZ COFFEE PHILZCOFFEE.C CA","PHILZ COFFEE PHILZCOFFEE.C CA",6.1,,0
2025-10-14,"Chase Sapphire","PHILZ COFFEE PHILZCOFFEE.C CA","PHILZ COFFEE PHILZCOFFEE.C CA",6.1,,0
2025-10-13,"Chase Sapphire","GRANDPA THAI 131-27305592 IL","GRANDPA THAI 131-27305592 IL",79.36,,0
2025-10-13,"Chase Sapphire","UBER *TRIP HELP.UBER.COM CA","UBER *TRIP HELP.UBER.COM CA",27.24,,0
2025-10-13,"Chase Sapphire","CITIBIK*11 RIDES HELP.LYFT.COM CA","CITIBIK*11 RIDES HELP.LYFT.COM CA",25.31,,0
2025-10-13,"Chase Sapphire","WWW.PERPLEXITY.AI WWW.PERPLEXIT CA","WWW.PERPLEXITY.AI WWW.PERPLEXIT CA",21.78,,0
2025-10-13,"Chase Sapphire","BABELCLOUD INC. GRU.AI/HOME DE","BABELCLOUD INC. GRU.AI/HOME DE",19.9,,0
2025-10-13,"Chase Sapphire","DD *DOORDASHCVS 855-431-0459 CA","DD *DOORDASHCVS 855-431-0459 CA",18.77,,0
2025-10-13,"Chase Sapphire","SQ *PHILZ COFFEE Daly City CA","SQ *PHILZ COFFEE Daly City CA",14.2,,0
2025-10-13,"Chase Sapphire","PHILZ COFFEE PHILZCOFFEE.C CA","PHILZ COFFEE PHILZCOFFEE.C CA",6.1,,0
2025-10-13,"Chase Sapphire","MTA*LIRR ETIX TICKET 718-217-5477 NY","MTA*LIRR ETIX TICKET 718-217-5477 NY",5,,0
2025-10-13,"Chase Sapphire","TST* EARTHBAR - SOHO - EQ NEW YORK NY","TST* EARTHBAR - SOHO - EQ NEW YORK NY",4.9,,0
2025-10-12,"Chase Sapphire","APPLE STORE #R032 NEW YORK NY","APPLE STORE #R032 NEW YORK NY",271.1,,0
2025-10-12,"Chase Sapphire","AESCAPE MASSAGE WWW.AESCAPE.C NY","AESCAPE MASSAGE WWW.AESCAPE.C NY",38.25,,0
2025-10-12,"Chase Sapphire","AESCAPE MASSAGE WWW.AESCAPE.C NY","AESCAPE MASSAGE WWW.AESCAPE.C NY",38.25,,0
2025-10-12,"Chase Sapphire","PT *MOUNT SINAI 212-987-3100 NY","PT *MOUNT SINAI 212-987-3100 NY",27.64,,0
2025-10-12,"Chase Sapphire","BURP CASTLE NEW YORK NY","BURP CASTLE NEW YORK NY",26,,0
2025-10-12,"Chase Sapphire","BURP CASTLE NEW YORK NY","BURP CASTLE NEW YORK NY",24,,0
2025-10-12,"Chase Sapphire","SQ *STUMPTOWN COFFEE ROAS New York NY","SQ *STUMPTOWN COFFEE ROAS New York NY",22.67,,0
2025-10-12,"Chase Sapphire","TST* CHA CHA MATCHA - MOY NEW YORK NY","TST* CHA CHA MATCHA - MOY NEW YORK NY",11.99,,0
2025-10-12,"Chase Sapphire","APPLE.COM/BILL 866-712-7753 CA","APPLE.COM/BILL 866-712-7753 CA",9.99,,0
2025-10-12,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",8.5,,0
2025-10-12,"Chase Sapphire","SQ *LA COLOMBE - PRINCE New York NY","SQ *LA COLOMBE - PRINCE New York NY",5.63,,0
2025-10-12,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-10-12,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-10-12,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-10-12,"Chase Sapphire","SEPTA SKCPBS33Z1BH Philadelphia PA","SEPTA SKCPBS33Z1BH Philadelphia PA",2.9,,0
2025-10-11,"Chase Sapphire","AIRBNB * HMAWDJY4T2 AIRBNB.COM CA","AIRBNB * HMAWDJY4T2 AIRBNB.COM CA",2248.12,,0
2025-10-11,"Chase Sapphire","TST*SOUTH OF THE CLOUDS New York NY","TST*SOUTH OF THE CLOUDS New York NY",62.65,,0
2025-10-11,"Chase Sapphire","DD *DOORDASHDOUBLEDASH 855-431-0459 CA","DD *DOORDASHDOUBLEDASH 855-431-0459 CA",33.52,,0
2025-10-11,"Chase Sapphire","DD *DOORDASHDOUBLEDASH 855-431-0459 CA","DD *DOORDASHDOUBLEDASH 855-431-0459 CA",30.55,,0
2025-10-11,"Chase Sapphire","DD *DOORDASH FAICCOSIT 855-431-0459 CA","DD *DOORDASH FAICCOSIT 855-431-0459 CA",29.02,,0
2025-10-11,"Chase Sapphire","ADOBE *800-833-6687 800-833-6687 CA","ADOBE *800-833-6687 800-833-6687 CA",16.3,,0
2025-10-11,"Chase Sapphire","SQ *SM?R BAKERY NEW YORK NY","SQ *SM?R BAKERY NEW YORK NY",9.56,,0
2025-10-11,"Chase Sapphire","SQ *BAGEL PUB WEST VILLAG NEW YORK NY","SQ *BAGEL PUB WEST VILLAG NEW YORK NY",8.35,,0
2025-10-11,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-10-10,"Chase Sapphire","AIRBNB * HMYEAFX4PH 4158005959 CA","AIRBNB * HMYEAFX4PH 4158005959 CA",1855.55,,1
2025-10-10,"Chase Sapphire","DD *DOORDASH TACOMAHAL 855-431-0459 CA","DD *DOORDASH TACOMAHAL 855-431-0459 CA",24.61,,0
2025-10-10,"Chase Sapphire","GOOGLE *Google One 855-836-3987 CA","GOOGLE *Google One 855-836-3987 CA",21.76,,0
2025-10-10,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-10-10,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",2.9,,0
2025-10-09,"Amex Delta",DELTA,"DELTA AIR LINES",483.48,Travel-Airline,0
2025-10-09,"Amex Delta","DELTA AIR LINES","DELTA AIR LINES     ATLANTA",483.48,Travel-Airline,0
2025-10-09,"Chase Sapphire","BCD TOFU HOUSE NEW YORK NY","BCD TOFU HOUSE NEW YORK NY",91.4,,0
2025-10-09,"Chase Sapphire","DD *DOORDASH SOOTHRTHA 855-431-0459 CA","DD *DOORDASH SOOTHRTHA 855-431-0459 CA",25.76,,0
2025-10-09,"Chase Sapphire","TST* T.M.7 - APOLLO BAGEL NEW YORK NY","TST* T.M.7 - APOLLO BAGEL NEW YORK NY",14.24,,0
2025-10-08,"Chase Sapphire","AIRBNB * HMYEAFX4PH AIRBNB.COM CA","AIRBNB * HMYEAFX4PH AIRBNB.COM CA",1855.55,,0
2025-10-08,"Chase Sapphire","GOOGLE *Colab cc@google.com CA","GOOGLE *Colab cc@google.com CA",10.88,,0
2025-10-07,"Chase Sapphire","SQ *RHYTHM ZERO New York NY","SQ *RHYTHM ZERO New York NY",15.34,,0
2025-10-06,"Chase Sapphire","WWW.WEWORK.COM WWW.WEWORK.CO NY","WWW.WEWORK.COM WWW.WEWORK.CO NY",39,,0
2025-10-06,"Chase Sapphire","CITIBIK*7 RIDES HELP.LYFT.COM CA","CITIBIK*7 RIDES HELP.LYFT.COM CA",22.04,,0
2025-10-05,"Chase Sapphire","CITARELLA (2135 BRO NEW YORK NY","CITARELLA (2135 BRO NEW YORK NY",41.59,,0
2025-10-05,"Chase Sapphire","DD *DOORDASHDOUBLEDASH 855-431-0459 CA","DD *DOORDASHDOUBLEDASH 855-431-0459 CA",38.57,,0
2025-10-05,"Chase Sapphire","SQ *BAGEL PUB WEST VILLAG NEW YORK NY","SQ *BAGEL PUB WEST VILLAG NEW YORK NY",19.16,,0
2025-10-05,"Chase Sapphire","PRINCE ST. PIZZA NEW YORK NY","PRINCE ST. PIZZA NEW YORK NY",18.37,,0
2025-10-05,"Chase Sapphire","TST* ST. PATS NEW YORK NY","TST* ST. PATS NEW YORK NY",14.24,,0
2025-10-04,"Chase Sapphire","TST*MITR THAI New York NY","TST*MITR THAI New York NY",458.79,,0
2025-10-04,"Chase Sapphire","LYFT *1 RIDE 10-02 HELP.LYFT.COM CA","LYFT *1 RIDE 10-02 HELP.LYFT.COM CA",41.3,,0
2025-10-04,"Chase Sapphire","DD *DOORDASH SIMPIZZA- 855-431-0459 CA","DD *DOORDASH SIMPIZZA- 855-431-0459 CA",21.94,,0
2025-10-04,"Chase Sapphire","APPLE.COM/BILL 866-712-7753 CA","APPLE.COM/BILL 866-712-7753 CA",12.99,,0
2025-10-04,"Chase Sapphire","PAYPAL *UBER 866-576-1039 CA","PAYPAL *UBER 866-576-1039 CA",9.99,,0
2025-10-04,"Chase Sapphire","TOMPKINS SQUARE BAGELS MANHATTAN NY","TOMPKINS SQUARE BAGELS MANHATTAN NY",8.98,,0
2025-10-04,"Chase Sapphire","SQ *STUMPTOWN COFFEE ROAS New York NY","SQ *STUMPTOWN COFFEE ROAS New York NY",8.35,,0
2025-10-03,"Chase Sapphire","COMCAST / XFINITY 800-266-2278 CA","COMCAST / XFINITY 800-266-2278 CA",219.27,,0
2025-10-03,"Chase Sapphire","OPENAI *CHATGPT SUBSCR OPENAI.COM CA","OPENAI *CHATGPT SUBSCR OPENAI.COM CA",217.75,,0
2025-10-03,"Chase Sapphire","USETUSK.AI USETUSK.AI CA","USETUSK.AI USETUSK.AI CA",125,,0
2025-10-03,"Chase Sapphire","APPLE.COM/BILL 866-712-7753 CA","APPLE.COM/BILL 866-712-7753 CA",108.86,,0
2025-10-03,"Chase Sapphire","DD *DOORDASHDOUBLEDASH 855-431-0459 CA","DD *DOORDASHDOUBLEDASH 855-431-0459 CA",51.39,,0
2025-10-03,"Chase Sapphire","KARAKATTA NEW YORK NY","KARAKATTA NEW YORK NY",37.2,,0
2025-10-03,"Chase Sapphire","DD *DOORDASH DOSTOROST 855-431-0459 CA","DD *DOORDASH DOSTOROST 855-431-0459 CA",26.02,,0
2025-10-03,"Chase Sapphire","BROOKLYN BAGEL (8TH ST) 212-4773070 NY","BROOKLYN BAGEL (8TH ST) 212-4773070 NY",8.57,,0
2025-10-02,"Chase Sapphire","Payment Thank You-Mobile","Payment Thank You-Mobile",4770.41,,1
2025-10-02,"Amex Delta",APPLE.COM/US,"APPLE.COM/US        CUPERTINO           CA",2195.4,"Merchandise & Supplies-Internet Purchase",0
2025-10-02,"Chase Sapphire","AMAZON MKTPL*NJ43Q36R2 Amzn.com/bill WA","AMAZON MKTPL*NJ43Q36R2 Amzn.com/bill WA",525.1,,0
2025-10-02,"Chase Sapphire","SQ *MINAMI RESTAURANT TOR TORONTO ON","SQ *MINAMI RESTAURANT TOR TORONTO ON",305.75,,0
2025-10-02,"Chase Sapphire","TORONTO DUTY FREE CATH MISSISSAUGA ON","TORONTO DUTY FREE CATH MISSISSAUGA ON",158.52,,0
2025-10-02,"Chase Sapphire","DD *DOORDASHDOUBLEDASH 855-431-0459 CA","DD *DOORDASHDOUBLEDASH 855-431-0459 CA",99.76,,0
2025-10-02,"Chase Sapphire","Amazon.com*NV1GF9CD1 Amzn.com/bill WA","Amazon.com*NV1GF9CD1 Amzn.com/bill WA",98.65,,0
2025-10-02,"Chase Sapphire","UBER *TRIP HELP.UBER.COM CA","UBER *TRIP HELP.UBER.COM CA",45.98,,0
2025-10-02,"Chase Sapphire","SULTANS MEDITERRANEAN TORONTO ON","SULTANS MEDITERRANEAN TORONTO ON",32.71,,0
2025-10-02,"Chase Sapphire","TORONTO DUTY FREE CATH MISSISSAUGA ON","TORONTO DUTY FREE CATH MISSISSAUGA ON",25.89,,0
2025-10-02,"Chase Sapphire","COLUMBUS TORONTO TORONTO ON","COLUMBUS TORONTO TORONTO ON",6.86,,0
2025-10-02,"Chase Sapphire","TIM HORTONS #5557 TORONTO ON","TIM HORTONS #5557 TORONTO ON",4.34,,0
2025-10-02,"Chase Sapphire","RIU PLAZA TORONTO FRT DSK TORONTO ON","RIU PLAZA TORONTO FRT DSK TORONTO ON",3.66,,0
2025-10-01,"Amex Delta",GOOGLE,"GOOGLE *CLOUD XZGMJ7 G.CO/HELPPAY#      CA",14500,Other-Miscellaneous,0
2025-10-01,"Amex Delta",ANTHROPIC,"ANTHROPIC           SAN FRANCISCO       CA",1500.07,"Merchandise & Supplies-Computer Supplies",0
2025-10-01,"Chase Sapphire","TST-Pai Northern Thai Toronto ON","TST-Pai Northern Thai Toronto ON",167.23,,0
2025-10-01,"Chase Sapphire","LYFT *1 RIDE 09-29 HELP.LYFT.COM CA","LYFT *1 RIDE 09-29 HELP.LYFT.COM CA",59.7,,0
2025-10-01,"Chase Sapphire","Spotify USA 877-7781161 NY","Spotify USA 877-7781161 NY",19.99,,0
2025-10-01,"Chase Sapphire","COLUMBUS TORONTO TORONTO ON","COLUMBUS TORONTO TORONTO ON",6.45,,0
2025-09-30,"Chase Sapphire","AMAZON PRIME*NJ89268F1 Amzn.com/bill WA","AMAZON PRIME*NJ89268F1 Amzn.com/bill WA",151.34,,0
2025-09-30,"Chase Sapphire","LEMONADE INSURANCE LEMONADE.COM NY","LEMONADE INSURANCE LEMONADE.COM NY",88.25,,0
2025-09-30,"Chase Sapphire","DD *DOORDASHLEVAINBAKE 855-431-0459 CA","DD *DOORDASHLEVAINBAKE 855-431-0459 CA",34.08,,0
2025-09-30,"Chase Sapphire","UBER *TRIP HELP.UBER.COM CA","UBER *TRIP HELP.UBER.COM CA",32.74,,0
2025-09-30,"Chase Sapphire","DD *DOORDASH LANLARBSO 855-431-0459 CA","DD *DOORDASH LANLARBSO 855-431-0459 CA",23.58,,0
2025-09-29,"Chase Sapphire","WAREHOUSE QUEEN ST VANCOUVER BC","WAREHOUSE QUEEN ST VANCOUVER BC",34.29,,0
2025-09-29,"Chase Sapphire","CITIBIK*4 RIDES HELP.LYFT.COM CA","CITIBIK*4 RIDES HELP.LYFT.COM CA",16.6,,0
2025-09-29,"Chase Sapphire","DD *DOORDASH NANXIANGS 855-431-0459 CA","DD *DOORDASH NANXIANGS 855-431-0459 CA",13.23,,0
2025-09-29,"Chase Sapphire","SQ *BAGEL PUB WEST VILLAG NEW YORK NY","SQ *BAGEL PUB WEST VILLAG NEW YORK NY",7.41,,0
2025-09-29,"Chase Sapphire","SQ *STUMPTOWN COFFEE ROAS New York NY","SQ *STUMPTOWN COFFEE ROAS New York NY",7.35,,0
2025-09-28,"Chase Sapphire","SQ *JEREMY'S ALE HOUSE New York NY","SQ *JEREMY'S ALE HOUSE New York NY",30.83,,0
2025-09-28,"Chase Sapphire","LYFT *1 RIDE 09-26 HELP.LYFT.COM CA","LYFT *1 RIDE 09-26 HELP.LYFT.COM CA",25.82,,0
2025-09-28,"Chase Sapphire","FIVE GUYS NY 2094 QSR NEW YORK NY","FIVE GUYS NY 2094 QSR NEW YORK NY",23.7,,0
2025-09-28,"Chase Sapphire","SQSP* DOMAIN#203197304 SQUARESPACE.C NY","SQSP* DOMAIN#203197304 SQUARESPACE.C NY",15,,0
2025-09-28,"Chase Sapphire","BROOKLYN BAGEL (8TH ST) 212-4773070 NY","BROOKLYN BAGEL (8TH ST) 212-4773070 NY",8.02,,0
2025-09-27,"Chase Sapphire","PY *EAST VILLAGE 404-201-6612 NY","PY *EAST VILLAGE 404-201-6612 NY",280,,0
2025-09-27,"Chase Sapphire","UBER *TRIP HELP.UBER.COM CA","UBER *TRIP HELP.UBER.COM CA",40.69,,0
2025-09-27,"Chase Sapphire","SQ *SMASHY CLUB New York NY","SQ *SMASHY CLUB New York NY",24.99,,0
2025-09-27,"Chase Sapphire","MTA*NYCT PAYGO NEW YORK NY","MTA*NYCT PAYGO NEW YORK NY",8.5,,0
2025-09-27,"Chase Sapphire","SQ *BAGEL PUB WEST VILLAG NEW YORK NY","SQ *BAGEL PUB WEST VILLAG NEW YORK NY",7.41,,0
2025-09-27,"Chase Sapphire","LYFT *2 RIDES 09-25 HELP.LYFT.COM CA","LYFT *2 RIDES 09-25 HELP.LYFT.COM CA",1.79,,0
2025-09-26,"Chase Sapphire","WARWICK SAN FRANCISCO SAN FRANCISCO CA","WARWICK SAN FRANCISCO SAN FRANCISCO CA",189.36,,0
2025-09-26,"Chase Sapphire","SURUKI SUPERMARKET SAN MATEO CA","SURUKI SUPERMARKET SAN MATEO CA",75.82,,0
2025-09-26,"Chase Sapphire","DD *DOORDASH RISEWOODF 855-431-0459 CA","DD *DOORDASH RISEWOODF 855-431-0459 CA",52.17,,0
2025-09-26,"Chase Sapphire","JEFFREYS HAMBURGERS - 650-3488698 CA","JEFFREYS HAMBURGERS - 650-3488698 CA",30.23,,0
2025-09-26,"Chase Sapphire","NYTIMES* 800-698-4637 NY","NYTIMES* 800-698-4637 NY",23,,0
2025-09-26,"Chase Sapphire","SQ *DONUT DELITE SAN MATEO CA","SQ *DONUT DELITE SAN MATEO CA",14.85,,0
2025-09-26,"Chase Sapphire","WAYMO 844-261-3753 CA","WAYMO 844-261-3753 CA",11.46,,0
2025-09-26,"Amex Delta",SFO,"SFO SKYCLUB CAFE 477SAN FRANCISCO       CA",9.56,"Business Services-Other Services",0
2025-09-26,"Chase Sapphire","OCULUS *TGYNJ2RCF2 650-5434800 CA","OCULUS *TGYNJ2RCF2 650-5434800 CA",8.7,,0
2025-09-26,"Chase Sapphire","PHILZ COFFEE PHILZCOFFEE.C CA","PHILZ COFFEE PHILZCOFFEE.C CA",7.1,,0
2025-09-26,"Chase Sapphire","SQ *TAZZA D'AMORE CAFE San Francisco CA","SQ *TAZZA D'AMORE CAFE San Francisco CA",4.75,,0
2025-09-26,"Chase Sapphire","LYFT *2 RIDES 09-24 HELP.LYFT.COM CA","LYFT *2 RIDES 09-24 HELP.LYFT.COM CA",1.14,,0
2025-09-25,"Chase Sapphire","HELP.HBOMAX.COM HBOMAX.COM NY","HELP.HBOMAX.COM HBOMAX.COM NY",169.99,,0
2025-09-25,"Amex Delta",NYRR,"NYRR REG - SI HALF  MIAMI               FL",50,Entertainment-Associations,0
2025-09-25,"Chase Sapphire","CLIPPER SYSTEMS MOBILE #1 CONCORD CA","CLIPPER SYSTEMS MOBILE #1 CONCORD CA",50,,0
2025-09-25,"Chase Sapphire","LYFT *3 RIDES 09-23 HELP.LYFT.COM CA","LYFT *3 RIDES 09-23 HELP.LYFT.COM CA",45.72,,0
2025-09-25,"Chase Sapphire","TST*MENSHO - SF San Francisco CA","TST*MENSHO - SF San Francisco CA",41.16,,0
2025-09-25,"Chase Sapphire","TST*GOTTS ROADSIDE - FE San Francisco CA","TST*GOTTS ROADSIDE - FE San Francisco CA",32.13,,0
2025-09-25,"Chase Sapphire","HEERETEA SAN MATEO CA","HEERETEA SAN MATEO CA",8.5,,0
2025-09-25,"Chase Sapphire","PHILZ COFFEE PHILZCOFFEE.C CA","PHILZ COFFEE PHILZCOFFEE.C CA",6.1,,0
2025-09-25,"Chase Sapphire","SQ *TAZZA D'AMORE CAFE San Francisco CA","SQ *TAZZA D'AMORE CAFE San Francisco CA",4.75,,0
2025-09-24,"Chase Sapphire","DD *DOORDASH OX9LANZHO 855-431-0459 CA","DD *DOORDASH OX9LANZHO 855-431-0459 CA",123.93,,0
2025-09-24,"Chase Sapphire","PY *SAJJ SAN MATEO SAN MATEO CA","PY *SAJJ SAN MATEO SAN MATEO CA",64.46,,0
2025-09-24,"Chase Sapphire","DD *DOORDASH PIZZAMYHE 855-431-0459 CA","DD *DOORDASH PIZZAMYHE 855-431-0459 CA",39.47,,0
2025-09-24,"Chase Sapphire","LYFT *2 RIDES 09-22 HELP.LYFT.COM CA","LYFT *2 RIDES 09-22 HELP.LYFT.COM CA",35.53,,0
2025-09-24,"Chase Sapphire","Zipcar Monthly Plan 866-4947227 MA","Zipcar Monthly Plan 866-4947227 MA",9.8,,0
2025-09-24,"Chase Sapphire","LIME*RIDE CJO6 LI.ME CA","LIME*RIDE CJO6 LI.ME CA",8.78,,0
2025-09-24,"Chase Sapphire","SQ *TAZZA D'AMORE CAFE San Francisco CA","SQ *TAZZA D'AMORE CAFE San Francisco CA",4.75,,0
2025-09-23,"Amex Delta",S-*,"S-* NEW YORK ROAD RUMIAMI               FL",60,Entertainment-Associations,0
2025-09-23,"Chase Sapphire","SQ *BLUE BOTTLE COFFEE San Mateo CA","SQ *BLUE BOTTLE COFFEE San Mateo CA",22.42,,0
2025-09-23,"Chase Sapphire","HLU*HULUPLUS hulu.com/bill CA","HLU*HULUPLUS hulu.com/bill CA",18.99,,0
2025-09-23,"Chase Sapphire","PHILZ COFFEE PHILZCOFFEE.C CA","PHILZ COFFEE PHILZCOFFEE.C CA",6.1,,0
2025-09-22,"Chase Sapphire","PY *EAST VILLAGE 404-201-6612 NY","PY *EAST VILLAGE 404-201-6612 NY",665,,0
2025-09-22,"Chase Sapphire","SQ *GARAJE San Francisco CA","SQ *GARAJE San Francisco CA",75.11,,0
2025-09-22,"Chase Sapphire","TST*KAZ TERIYAKI GRILL - San Mateo CA","TST*KAZ TERIYAKI GRILL - San Mateo CA",36.03,,0
2025-09-22,"Chase Sapphire","SQ *GARAJE San Francisco CA","SQ *GARAJE San Francisco CA",26.18,,0
2025-09-22,"Chase Sapphire","APPLE.COM/BILL 866-712-7753 CA","APPLE.COM/BILL 866-712-7753 CA",21.32,,0
2025-09-22,"Chase Sapphire","SURUKI SUPERMARKET SAN MATEO CA","SURUKI SUPERMARKET SAN MATEO CA",11.2,,0
2025-09-22,"Chase Sapphire","CITIBIK*1 RIDE HELP.LYFT.COM CA","CITIBIK*1 RIDE HELP.LYFT.COM CA",8.98,,0
2025-09-22,"Chase Sapphire","PHILZ COFFEE PHILZCOFFEE.C CA","PHILZ COFFEE PHILZCOFFEE.C CA",7.1,,0
2025-09-22,"Chase Sapphire","APPLE.COM/BILL 866-712-7753 CA","APPLE.COM/BILL 866-712-7753 CA",5.76,,1
2025-09-22,"Chase Sapphire","SQ *TAZZA D'AMORE CAFE San Francisco CA","SQ *TAZZA D'AMORE CAFE San Francisco CA",5.75,,0
2025-09-22,"Chase Sapphire","MTA*LIRR ETIX TICKET 718-217-5477 NY","MTA*LIRR ETIX TICKET 718-217-5477 NY",5,,0
2025-09-21,"Chase Sapphire","Payment Thank You-Mobile","Payment Thank You-Mobile",4479.58,,1
2025-09-21,"Chase Sapphire","APPLE STORE #R032 NEW YORK NY","APPLE STORE #R032 NEW YORK NY",869.91,,0
2025-09-21,"Chase Sapphire","APPLE STORE #R032 NEW YORK NY","APPLE STORE #R032 NEW YORK NY",271.1,,0
2025-09-21,"Amex Delta",CLAUDE.AI,"CLAUDE.AI SUBSCRIPTISAN FRANCISCO       CA",217.75,"Merchandise & Supplies-Computer Supplies",0
2025-09-21,"Chase Sapphire","Uniqlo USA LLC UNIQLO_US- NEW YORK NY","Uniqlo USA LLC UNIQLO_US- NEW YORK NY",190.5,,0
